element_name,type,parent_element,search_path,occurrence,description,search_path_string,COLUMN_NAME,DATA_TYPE,COLUMN_DEF
PEC_LCTN_CLIA_NUM,PEC_LCTN_CLIA_NUM_Type,PRCTC_LCTN_AND_PAY_TO_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']",,,
CLIA_ID,,PEC_LCTN_CLIA_NUM,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_LCTN_CLIA_NUM']","minOccurs=1, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_LCTN_CLIA_NUM']",CLIA_ID,VARCHAR2,CLIA number associated with that practice location.  (Clinical Laboratory Improvement Act)_x000D_
PEC_DME_HR_OPRTN,PEC_DME_HR_OPRTN_Type,PRCTC_LCTN_AND_PAY_TO_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']",,,
DAY_CD,String2,PEC_DME_HR_OPRTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_DME_HR_OPRTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_DME_HR_OPRTN']",DAY_CD,CHAR,Unique code that indicates the day of the week.01: Sunday; 02: Monday;?7: Saturday_x000D_
OPEN_CD,String4,PEC_DME_HR_OPRTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_DME_HR_OPRTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_DME_HR_OPRTN']",OPEN_CD,CHAR,Identifies the start time of the day that the DMEPOS supplier location is open to the public for business._x000D_
CLOSE_CD,String4,PEC_DME_HR_OPRTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_DME_HR_OPRTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_DME_HR_OPRTN']",CLOSE_CD,CHAR,Identifies the closing time of the day that the DMEPOS supplier location is open to the public for business._x000D_
BY_APNTMT_ONLY_SW,ChoiceYesNoData_TYPE,PEC_DME_HR_OPRTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_DME_HR_OPRTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN', 'PEC_DME_HR_OPRTN']",BY_APNTMT_ONLY_SW,CHAR,Indicates whether this location is operated by appointment only._x000D_
PEC_DME_HR_TOT_QTY,float,PRCTC_LCTN_AND_PAY_TO_LCTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PRCTC_LCTN_AND_PAY_TO_LCTN']",,,
PEC_PAR_STUS,PEC_PAR_STUS_TYPE,CMS_855O,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O']",,,
PAR_SW,ChoiceYesNoData_TYPE,PEC_PAR_STUS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_PAR_STUS']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_PAR_STUS']",,,
PAR_STUS_EFCTV_DATE,DATE_TYPE,PEC_PAR_STUS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_PAR_STUS']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_PAR_STUS']",,,
PAR_STUS_END_DATE,DATE_TYPE,PEC_PAR_STUS,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_PAR_STUS']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O', 'PEC_PAR_STUS']",,,
PEC_ENRLMT_REVLDTN,PEC_ENRLMT_REVLDTN_TYPE,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
REVLDTN_INSTNC_NUM,String20,PEC_ENRLMT_REVLDTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']",REVLDTN_INSTNC_NUM,NUMBER,Unique Identifier for the Enrollment Revalidation._x000D_
REVLDTN_MAIL_DT,DATE_TYPE,PEC_ENRLMT_REVLDTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']",REVLDTN_MAIL_DT,DATE,The date the Revalidation Package was mailed to Provider/Supplier by MAC (Medicare Administrative Contractor)._x000D_
REVLDTN_EXTNSN_DT,DATE_TYPE,PEC_ENRLMT_REVLDTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']",REVLDTN_EXTNSN_DT,DATE,The Date the Due Date was extended to by the MAC(Medicare Administrative Contractor)._x000D_
REVLDTN_DUE_DT,DATE_TYPE,PEC_ENRLMT_REVLDTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']",REVLDTN_DUE_DT,DATE,The date the Revalidation Package is due to MAC (Medicare Administrative Contractor) from Provider/Supplier. Computed based on Mail date and configured values._x000D_
REVLDTN_RCVD_DT,DATE_TYPE,PEC_ENRLMT_REVLDTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']",REVLDTN_RCVD_DT,DATE,The date the Revalidation Package is received by MAC (Medicare Administrative Contractor) from Provider/Supplier._x000D_
REVLDTN_STUS_CD,String2,PEC_ENRLMT_REVLDTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']",REVLDTN_STUS_CD,CHAR,Unique value that identifies the status for the revalidation.E.g.:00 - NOT STARTED;01 - IN PROGRESS; etc._x000D_
REVLDTN_STUS_DESC,String30,PEC_ENRLMT_REVLDTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']",REVLDTN_STUS_DESC,VARCHAR2,Text used to convey the nature of the enrollment revalidation status._x000D_
REVLDTN_STUS_DT,DATE_TYPE,PEC_ENRLMT_REVLDTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']",REVLDTN_STUS_DT,DATE,"The date the Revalidation Status was set. It should only have a value if the Revalidation Status Code is Cancelled, Completed or Deactivated. If set for Not Selected or In Progress, it is not really relevant and should be ignored._x000D_"
REVLDTN_CNCL_RSN_CD,String2,PEC_ENRLMT_REVLDTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']",REVLDTN_CNCL_RSN_CD,CHAR,Unique value that identifies the cancel reason for the revalidation.E.g.: 01 - CMS AUTHORIZED;02 - SYSTEM CANCELLED DUE TO ENROLLMENT OPT OUT; etc._x000D_
REVLDTN_CNCL_RSN_DESC,String70,PEC_ENRLMT_REVLDTN,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_ENRLMT_REVLDTN']",REVLDTN_CNCL_RSN_DESC,VARCHAR2,Text used to convey the nature of the cancel reason for the enrollment revalidation. _x000D_
ACPT_NEW_PTNT_SW,ChoiceYesNoData_TYPE,CMS_855O,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855O']",ACPT_NEW_PTNT_SW,CHAR,Switch that identifies if the physician is accepting a new patient._x000D_
PEC_SITE_VISIT,PEC_SITE_VISIT_TYPE,CMS_855S,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S']",,,
RQRD_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",RQRD_SW,CHAR(1),Required Switch
SITE_VISIT_RSN_CD,String2,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",,,
SITE_VISIT_RSN_DESC,String100,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",,,
SITE_VISIT_PRRTY_CD,String2,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",,,
SITE_VISIT_PRRTY_DESC,String50,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",,,
SITE_VISIT_TYPE_CD,String2,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",,,
SITE_VISIT_TYPE_DESC,String50,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",,,
ORDRD_DT,DATE_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",,,
RCVD_DT,DATE_TYPE,PEC_DME_ALERT_FLAG,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ALERT_FLAG']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_DME_ALERT_FLAG']",RCVD_DT,DATE,The date the alert flag was received for a DME record._x000D_
CMPLTD_1ST_ATMPT_DT,DATE_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",CMPLTD_1ST_ATMPT_DT,DATE,Date of first Site Visit._x000D_
CMPLTD_1ST_ATMPT_TIME,String10,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",CMPLTD_1ST_ATMPT_TIME,VARCHAR2,Time of first Site Visit._x000D_
CMPLTD_2ND_ATMPT_DT,DATE_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",CMPLTD_2ND_ATMPT_DT,DATE,Date of second Site Visit._x000D_
CMPLTD_2ND_ATMPT_TIME,String10,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",CMPLTD_2ND_ATMPT_TIME,VARCHAR2,Time of second Site Visit._x000D_
RSLT_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",RSLT_SW,CHAR,Indicates whether the supplier passed or failed the Site Visit.  Valid values are ?ass?(Code = P) and ?ail?(Code = F)_x000D_
STORE_FRNT_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",STORE_FRNT_SW,CHAR,Indicates whether the practice location is store front._x000D_
OFC_STE_MALL_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",OFC_STE_MALL_SW,CHAR,Indicates whether the practice location is Office Suite-Mall._x000D_
CMRCL_MAIL_BOX_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",CMRCL_MAIL_BOX_SW,CHAR,Indicates whether the practice location is Commercial Mail Box._x000D_
WRHSE_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",WRHSE_SW,CHAR,Indicates whether the practice location is Warehouse._x000D_
OFC_STE_BLDG_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",OFC_STE_BLDG_SW,CHAR,Indicates whether the practice location is Office Suite - Office Building._x000D_
OTHR_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",OTHR_SW,CHAR,"""Indicates whether the practice location is """"Other"""".""_x000D_"
PRVT_RSDNC_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",PRVT_RSDNC_SW,CHAR,Indicates whether the practice location is Private residence._x000D_
POBOX_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",POBOX_SW,CHAR,Indicates whether the practice location is P.O.BOX._x000D_
OTHR_DESC,String100,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",OTHR_DESC,VARCHAR2,"""Description of """"Other"""" practice location.""_x000D_"
OPEN_BUSNS_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",OPEN_BUSNS_SW,CHAR,Indicates whether the facility type is Open for business._x000D_
EMPLEES_PRSNT_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",EMPLEES_PRSNT_SW,CHAR,Indicates whether the facility type had Employees present._x000D_
CUST_ACTVTY_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",CUST_ACTVTY_SW,CHAR,Indicates whether the facility type had Customer Activity._x000D_
BUSNS_HR_PST_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",BUSNS_HR_PST_SW,CHAR,Indicates whether the business hours were posted on the facility._x000D_
OPRTN_SW,ChoiceYesNoData_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",OPRTN_SW,CHAR,Indicates whether the facility is operational._x000D_
ADDTNL_CMT_TXT,string,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",ADDTNL_CMT_TXT,VARCHAR2,Additional comments collected during the Site Visit._x000D_
SITE_VISIT_INFO,SITE_VISIT_INFO_TYPE,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",,,
PEC_SITE_VISIT_ADR,ADR_TYPE,SITE_VISIT_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'SITE_VISIT_INFO']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'SITE_VISIT_INFO']",,,
SRC_TBL_NAME,String55,SITE_VISIT_INFO,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'SITE_VISIT_INFO']","minOccurs=0, maxOccurs=1",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT', 'SITE_VISIT_INFO']",,,
PEC_IDTF_SV_QSTN,PEC_IDTF_SV_QSTNS_Type,PEC_SITE_VISIT,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']","minOccurs=0, maxOccurs=unbounded",,"['UGE', 'CNTNT', 'MDCR_PRVDR', 'PRVDR', 'ENRLMTS', 'CMS_855S', 'PEC_SITE_VISIT']",,,
